Year,Country,Basin,"Agriculture, forestry, and fishing, value added (current US$)",Annual freshwater withdrawals (industry),Armed forces personnel (total),Electricity production from hydroelectric sources (% of total),Energy imports net percent of energy use,Energy use per capita kg oil equivalent,Food exports,GDP,Inflation,Military expenditure (current USD),Population density people per sq km land area,Population(total),Regulatory quality,Rural population,Rural population growth (annual %),Urban population growth (annual %),Annual freshwater withdrawals (agriculture),Employment in Services (% of total employment),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Food imports,GDP per capital index,Government effectiveness,Individuals using the Internet (% of population),Max temp,Mean SPEI,Mean temp,Min temp,Mortality rate infant (per 1000 live births),Political stability and absence of violence terrorism,Population in largest city,Rule of law estimate,Sum rain,Sum snow,Unemployment,voice and accountability,Conflict,is_missing__Population(total),is_missing__Population in largest city,is_missing__Rural population,is_missing__Rural population growth (annual %),is_missing__Urban population growth (annual %),is_missing__Employment in Services (% of total employment),is_missing__Employment in industry (% of total employment),is_missing__Employment in agriculture (% of total employment),is_missing__Unemployment,"is_missing__Agriculture, forestry, and fishing, value added (current US$)",is_missing__GDP,is_missing__GDP per capital index,is_missing__Energy use per capita kg oil equivalent,is_missing__Annual freshwater withdrawals (industry),is_missing__Annual freshwater withdrawals (agriculture),is_missing__Individuals using the Internet (% of population),is_missing__Armed forces personnel (total),is_missing__Military expenditure (current USD),is_missing__Food imports,is_missing__Food exports,is_missing__Inflation,is_missing__Electricity production from hydroelectric sources (% of total),is_missing__Mortality rate infant (per 1000 live births),is_missing__Population density people per sq km land area,is_missing__Energy imports net percent of energy use,is_missing__voice and accountability,is_missing__Political stability and absence of violence terrorism,is_missing__Government effectiveness,is_missing__Regulatory quality,is_missing__Rule of law estimate,is_missing__Mean SPEI,is_missing__Mean temp,is_missing__Min temp,is_missing__Sum snow,is_missing__Sum rain,is_missing__Max temp
1988,Thailand,Salween,0.008620588971182454,-0.2492823721985461,-0.0950860802071326,0.5382650310404723,0.15450271035673696,-0.2723226936476479,0.6829912385562785,-0.044878267309766115,-0.3993393756959572,-0.2069878887436867,-0.014089759805351284,0.07642970261338075,-0.092108803,0.22045455348139334,0.28561896039508206,-0.023080247026595713,0.28508718336748295,-0.53034866,0.243726607,0.638566431,-0.966405435,0.466820025,-0.173528578,-0.27952639720524547,0.875551734,0.283278341,0.906088053,0.993822524,0.022122157427299532,0.432697565,0.14535781692271119,0.075601318,0.6600156414116194,-0.19360412577035943,-1.0252148832047339,-0.269646676,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1989,Thailand,Salween,0.04218692872063593,-0.25434781638596426,-0.22743303052781336,0.6117648230204545,0.12892672006188993,-0.20535842746235647,0.9644309070389976,0.001956095046959847,-0.20689191772947882,-0.18634856262806263,-0.0025044695521774843,0.08409887701595942,0.006224609,0.22605210051607688,0.2556683945627281,-0.06788149030871453,0.30627182690053545,-0.570886651,0.400553086,0.506123904,-1.005791185,0.746637205,-0.192051552,-0.27952639720524547,0.876894715,-0.646262875,0.878347801,0.946602671,-0.022558952957076335,1.078378797,0.1598793289210729,0.093066674,0.4988335235452057,-0.19360412577035943,-0.9312484858331219,-0.192432441,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1990,Thailand,Salween,0.03410386482984642,0.2057890901654207,-0.22743303052781336,-0.17628162075131434,0.5545945743068341,-0.11082615669346456,0.8004511371195452,0.05613451216321394,-0.14756140610588078,-0.1444494230242561,0.009031021789848735,0.09175532804016094,0.780699047,0.23170075328719913,0.25986125715319475,-0.11086289039306825,0.194332619356248,-0.484260591,0.151349652,0.59810014,-1.076092579,1.457437728,0.19135284,-0.27952639720524547,0.854735366,-0.925880972,0.885113537,0.988575921,-0.06635482094425495,0.908461916,0.17317661171145335,0.525080602,0.5902767146330894,-0.19360412577035943,-0.8773968853974006,-0.064395953,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1991,Thailand,Salween,0.09506275032846201,0.08896906414723363,-0.22743303052781336,-0.27233531367534936,0.4953866174760989,-0.06345694456935452,0.743154232023633,0.10577617712668769,-0.16521720463065356,-0.08892075757350076,0.020510588619956083,0.09939545278370389,-0.004752102,0.23787242262766597,0.31587514873470557,-0.3319052562831882,0.20352416054273517,-1.258226561,1.354267014,-0.947555729,-1.018553733,1.625608099,-0.143669998,-0.27952365975532106,0.878909131,-1.031682303,0.908117751,0.993166645,-0.11168849869417617,1.168038925,0.17832540588817752,0.089581156,0.571086093205494,-0.19360412577035943,-0.6848061218230344,0.004550101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1992,Thailand,Salween,0.13617674972509528,-0.0478636370563114,-0.22743303052781336,-0.35623738150535506,0.5693123140620531,-0.027839324094007932,0.7082997997162002,0.15166176911891044,-0.36160815798532064,-0.039714392194972,0.03171538171416784,0.10687259037522903,0.373294624,0.24387242280143534,0.29551945580275407,-0.35993068977439785,0.2043555840926707,-1.319578969,1.386459667,-0.896235259,-1.001970779,1.300322913,0.075487709,-0.2795081435041191,0.808402032,-0.857865737,0.816778091,0.887577855,-0.1529557577367869,1.158887204,0.1834905107509066,0.168694154,0.5684011304927342,-0.19360412577035943,-0.9949711093336562,-0.041840772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,Thailand,Salween,0.022300247986716662,-0.051630302430097474,-0.20482449532034608,-0.4388123084493637,0.6870779147937217,0.0005957082197821699,0.5415685709340501,0.21141618006988308,-0.47738340238629623,-0.014659749356285931,0.042600874930983065,0.11415545044248894,0.854711896,0.249671650923289,0.2721786372361434,-0.39228881347903644,0.2178147898310221,-1.212040184,1.191651366,-0.588600604,-1.124165151,1.265527008,0.217653813,-0.27880350912382373,0.859435854,-0.933438179,0.866845805,0.924304395,-0.1954021042046179,0.995790747,0.18865023069946488,0.478882319,0.4745956775428883,-0.19360412577035943,-0.9597927321801647,-0.021356671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1994,Thailand,Salween,0.10260270602492645,-0.0479302437581464,-0.2141811333116131,-0.41202306297217517,0.7211185769988672,0.06468806117636998,0.507320960051386,0.26603482092437253,-0.244312154553879,0.04056177462269308,0.053000232696907554,0.12112990794764393,0.892328534,0.25516967228327714,0.23805883850503198,-0.44364127748206433,0.21453209578630966,-1.223104527,1.167476442,-0.493205456,-1.177058376,1.407020971,0.237579334,-0.27747534458323375,0.820488969,-0.170156417,0.865492525,0.974803321,-0.23313652700807794,1.209424014,0.1938256112073603,0.445302875,0.693806495945565,-0.19360412577035943,-0.9957281982537561,-0.056054654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Thailand,Salween,0.18611221773622294,-0.036810462192166916,0.0013465153663072362,-0.3086420002076709,0.7767457921699764,0.11856165881295651,0.42575440718840446,0.326708674078347,-0.1527792594231261,0.0676910137211859,0.06306750876997487,0.12789766499887611,0.913844869,0.26046306252135315,0.21467442995535874,-0.47940187141833746,0.22363665912123407,-1.099182225,0.962765517,-0.195524164,-1.258634261,1.628017924,0.270398423,-0.27555417203776605,0.881595203,0.872743504,0.910824201,0.993822524,-0.2717456030741444,1.031538136,0.19900907176331595,0.416289838,0.6313047634506054,-0.19360412577035943,-1.0585405229540872,-0.066609094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1996,Thailand,Salween,0.22019619875779828,-0.05021058881549646,-0.038484273975339975,-0.31898054068320286,0.8029662414420595,0.19160255111351657,0.4491139704926069,0.3622401804167321,-0.15427326802755054,0.07755428405259053,0.07281058428234018,0.13446240337703266,0.946248663,0.2655431299129679,0.19048192650655615,-0.5096216641834869,0.30436578046634694,-1.039297273,0.856036759,-0.029252215,-1.204499938,1.590711921,1.074297189,-0.2734233184781129,0.835261868,1.303506435,0.874288071,0.975459092,-0.30815689606890784,1.812891105,0.20420720419994273,1.960268329,0.6761578719357775,-0.19360412577035943,-1.0659763493816465,1.678481066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Thailand,Salween,0.1333039244314589,-0.04579798237472735,-0.12976452077259845,-0.34111308848491184,0.7044234947289858,0.19556971156658384,0.3821538341405324,0.27468314710553454,-0.17496495069671889,-0.0010658550240908102,0.0822195472910217,0.14081576938969687,0.930037249,0.2704152927641754,0.16703600310439126,-0.5454549361967963,0.3541050233530213,-1.001781843,0.881488425,-0.190317895,-1.10345283,0.657173294,0.291290183,-0.26044283386592176,0.875551734,-0.079469462,0.891879496,0.959063298,-0.34218186020498487,1.492444258,0.20939825051644018,0.401792225,0.5264373706531699,-0.19360412577035943,-1.1170885236841954,-0.16012479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1998,Thailand,Salween,0.06923627733793412,-0.03665681386893203,-0.06401785204119169,-0.44363162252300326,0.6172676723655119,0.1378608254072387,0.3668092113090262,0.16200692390066937,0.0682355804404422,-0.16007500931194815,0.09142941692847316,0.14704775737077136,1.024680888,0.2751650740583164,0.1529935046297725,-0.5676335162529236,0.31794093372572524,-0.979363266,0.965693453,-0.484804353,-0.990766974,-0.948461573,0.851884538,-0.22257269605883187,1.007836722,-1.757177993,1.007576651,1.050224038,-0.37364907848287005,2.041160999,0.21460332289236558,1.910810272,0.39905262240014816,-0.19360412577035943,-0.5100938729734925,1.77907342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Thailand,Salween,0.055406641624548614,-0.013429905380526094,-0.06401785204119169,-0.5453059197883223,0.6216591848006632,0.1775491991540161,0.3140140789341375,0.20504268272976575,-0.977891399112847,-0.16822069335204284,0.10027411369646864,0.15304464181762759,0.429599519,0.2796793555148999,0.1267430334952328,-0.6041591187031723,0.20004033116536102,-0.881229785,0.837371339,-0.346148752,-1.081200489,-0.93694094,-0.092719362,-0.15526676329240427,0.767440841,-0.608476654,0.851960608,1.004315729,-0.40562414961474413,0.214260725,0.2198145385116164,0.04630972,0.6526776707680016,-0.19360412577035943,-0.6072915233040619,-0.004659716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2000,Thailand,Salween,0.036835747120269574,-0.009588020271360957,-0.0042588937003110805,-0.4153659614249889,0.6006450235271285,0.18676237325041176,0.1615652260460785,0.20183187956481533,-0.746669128479288,-0.19558538814085463,0.10825073642033488,0.15846327515213846,1.532253217,0.28204759942981333,-0.10762070664191692,-0.14365951500986568,0.33609590783313453,-0.918301145,0.836081688,-0.255544148,-1.169931203,-0.698501834,1.070078352,-0.09466480665456173,0.807058941,1.326178155,0.851960608,0.958407419,-0.4381051097389676,1.797180887,0.22797863412962038,2.02457673,0.6661944813910747,-0.19360412577035943,-0.7412119093557326,1.898595872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,Thailand,Salween,0.021421365874113207,0.039704227346178254,-0.01385819343414763,-0.4219599638444897,0.6567603631520104,0.2002675550879714,0.22228491491365193,0.1822235871150772,-0.740808726408448,-0.22128050396747004,0.1154117467288286,0.16333578229603055,0.501071977,0.2789276985310508,-0.7119420376677399,1.3716538597115056,0.24144820904825717,-0.602832473,0.615914294,-0.362457023,-1.075141413,-0.604691939,0.068167317,-0.009431910686124615,0.847348806,0.381522496,0.891202967,1.001692427,-0.464452825228876,0.491912016,0.24516054524693537,0.071965417,0.6271167464851303,-0.19360412577035943,-0.6917763162397822,0.054680957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2002,Thailand,Salween,0.06963002379928498,0.0934843598199317,-0.0008035460155853028,-0.3853303548003772,0.6669264583425333,0.26754753892481226,0.1723034246771079,0.22707488170239654,-0.9023805654931714,-0.21100450794533593,0.12219137980113798,0.16795602316971597,1.058257481,0.2752714542792615,-0.7717455201039283,1.2959054550312654,0.34633948569014467,-0.532384312,0.537976045,-0.303665905,-1.071573756,-0.646320638,1.198781483,0.07440925156045604,0.833918998,1.09946083,0.887143458,1.003659957,-0.49112211606800144,1.865271488,0.2624032853060575,1.710955078,0.7038762352925301,-0.19360412577035943,-0.8780770855177207,1.693689517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Thailand,Salween,0.15677042797796215,0.07575020432052171,0.010861532977110766,-0.4174395490478752,0.6897722259728388,0.3187346777033565,0.14102387122713597,0.28038042625529913,-0.7112997863213388,-0.1961189360316825,0.1287570855705558,0.1724371248209284,1.357266568,0.27119434926138947,-0.8189382154450244,1.2314808200007725,0.20479951541927044,-0.445828158,0.471604792,-0.315866886,-1.084386321,-0.523652752,1.266597468,0.14466427110818095,0.856750002,1.114575293,0.885113537,0.973491778,-0.5181120364076919,1.001020613,0.27966382188786754,1.33020461,0.4952159837782002,-0.19360412577035943,-0.9473023547381848,1.549029219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Thailand,Salween,0.20571160908407796,0.10034089971417465,-0.0008035460155853028,-0.49545511319042806,0.752634602828521,0.36849103017429474,0.06504532835922003,0.3370910574960869,-0.5597132331624446,-0.18460279389357293,0.13506790915820036,0.176750204415425,1.168830259,0.2666586895900784,-0.8705718780021947,1.1645659983285992,0.15684498307935849,-0.425408756,0.441095846,-0.276074384,-1.153805832,-0.314276139,1.199546733,0.19691375513523693,0.87017981,-0.842751273,0.887820098,0.943979262,-0.5419905017213216,0.241642689,0.2969451934416427,1.181105726,0.5843751627262674,-0.19360412577035943,-0.9547917708109481,1.420642103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Thailand,Salween,0.24206348312727258,0.09577687919426098,0.0020615776796681757,-0.5189712749148331,0.6922025050448984,0.38353273422077994,-0.026785940797642183,0.37679998180718305,-0.3085483914043772,-0.19776702969632148,0.14112317926476586,0.18089421854079277,1.489994246,0.2617015009051031,-0.9183313678758513,1.08608441375369,0.15539438210513093,-0.408795194,0.415315258,-0.240946575,-1.220826724,0.221492165,1.321762736,0.3397389878533738,0.876223279,-0.056797729,0.911500842,1.016120799,-0.5626521460363906,0.03900673,0.3141537510463577,1.066911874,0.6527512370142694,-0.19360412577035943,-0.9949711093336562,1.105649034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Thailand,Salween,0.32607929495269156,0.08232228817276963,0.0006306417607989615,-0.43786074637415445,0.6719398185160104,0.39143321537352693,-0.056812178638388895,0.45047254292974076,-0.2960083990749292,-0.16057096265563692,0.14696500959015074,0.18489726921720775,1.182729492,0.2562951509246009,-0.9694568638171838,1.0250057482263295,0.15055962759096095,-0.394428462,0.389969883,-0.201802413,-1.239361515,-0.163897915,1.440425105,0.4029399828798988,0.855407021,2.029002013,0.885790289,0.976114971,-0.5834926869854898,-0.306068786,0.33133705802247304,0.966018153,0.7041075053909857,-0.19360412577035943,-1.0279074235404466,0.207928899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Thailand,Salween,0.4045185468475042,0.08471553159996115,0.0006306417607989615,-0.44820377418030594,0.6526909577420312,0.4121330771309652,-0.03479601055839267,0.5291294210480886,-0.6403908263004415,-0.07760443530259128,0.15259333877148723,0.1887586575225566,0.985901749,0.2504633432350656,-1.0182777614326186,0.9566709227222429,0.19674801537673212,-0.376317455,0.361054664,-0.161178459,-1.199350736,-0.335235301,1.23708251,0.4742207832109096,0.85406382,1.348850037,0.88240731,0.961030935,-0.6045119573263212,-0.28304522,0.3484546001247553,0.854859296,0.6425475416882234,-0.19360412577035943,-1.0380940534407423,0.455424834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Thailand,Salween,0.4045185468475042,0.08471553159996115,0.0006306417607989615,-0.44820377418030594,0.6526909577420312,0.4121330771309652,-0.03479601055839267,0.5291294210480886,-0.6403908263004415,-0.07760443530259128,0.15259333877148723,0.1887586575225566,0.985901749,0.2504633432350656,-1.0182777614326186,0.9566709227222429,0.19674801537673212,-0.376317455,0.361054664,-0.161178459,-1.199350736,-0.335235301,1.23708251,0.4742207832109096,0.85406382,1.348850037,0.88240731,0.961030935,-0.6045119573263212,-0.28304522,0.3484546001247553,0.854859296,0.6425475416882234,-0.19360412577035943,-1.0380940534407423,0.455424834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Thailand,Salween,0.48972646498931244,0.08471553159996115,0.0020615776796681757,-0.49305168412065975,0.6002019779064464,0.42427163147441216,0.08581701387817152,0.5761182025978954,-0.19343607137814475,0.04507787584233558,0.15799517605426658,0.1924691857180688,1.022004001,0.2441855554233215,-1.0697945388544667,0.8891622461770142,0.19674801537673212,-0.27703878,0.281214562,-0.164503799,-1.110620009,-0.02656906,1.038441708,0.4295517353854704,0.784899812,0.449537706,0.833016124,0.951849273,-0.6221641695172275,-0.494338137,0.36552823091559117,0.818451601,0.6644938294352332,-0.19360412577035943,-1.0380940534407423,0.501418098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Thailand,Salween,0.4597104771458328,0.08471553159996115,-0.0,-0.4937383785023066,0.6132296343104182,0.4161626845669896,0.1675637638148569,0.5615462453825273,-1.1969943585207004,0.12018045684279985,0.16318667445234747,0.19603925514218304,1.034267196,0.23750538687250247,-1.1168215604531924,0.8154324698105508,0.19674801537673212,-0.167936283,0.199033018,-0.184130116,-1.026123931,-0.884600913,1.115222219,0.4765827843348888,0.874880188,0.774499305,0.897968925,1.003004078,-0.6399399589931114,-0.696518858,0.3824879581136281,0.654678047,0.641914985590094,-0.19360412577035943,-0.9597927321801647,0.604775042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Thailand,Salween,0.5854300029313615,0.08471553159996115,-0.0,-0.5707147962522541,0.5898501838236786,0.4762392172741037,0.05594600066756537,0.6490682163671504,-0.48679638620069615,0.2019747883349191,0.16789875174606075,0.1992831142230193,0.95247344,0.23021865398057442,-1.1874808606865708,0.7226002169923771,0.19674801537673212,-0.064149848,0.111998947,-0.177352655,-1.114104645,-0.350989436,0.925005768,0.5275404200309087,0.982991411,-0.298629531,0.992015146,1.062029002,-0.6542493875595414,-0.720822956,0.3994044448271186,0.697828733,0.6413511430576643,-0.19360412577035943,-1.182734856734138,0.548826091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Thailand,Salween,0.6686978851429034,0.08471553159996115,0.0742383186778638,-0.4700019112253217,0.6086207688764431,0.47057601155789636,0.11924186502189418,0.687225763009138,-0.4068152779801899,0.19868049013957886,0.17226632849831494,0.20229272179464813,0.991637061,0.2262788148647714,-0.810423717408859,-0.10513529569461477,0.19674801537673212,-0.167435612,0.261280771,-0.364150961,-1.110137666,-0.188789083,0.949660867,0.5536751163117186,0.746624473,1.92320052,0.821514129,0.956440212,-0.6722470866649162,-0.310491934,0.41625440695938914,0.704147157,0.7600387103040608,-0.19360412577035943,-1.1727354269425805,0.675787189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Thailand,Salween,0.6965342328476499,0.08471553159996115,0.04693454578629147,-0.4684725503164971,0.5903754900608,0.5155481618019884,0.09487560639171466,0.7185445485460907,-0.5211469544607665,0.22082560112348304,0.17661655280399027,0.20529299501822101,1.055842198,0.22300340693375229,-0.736009319323498,-0.278882137621904,0.19674801537673212,-0.267815592,0.322556453,-0.304905788,-1.05807239,-0.049434989,0.997190507,0.6044599942872949,0.880252222,0.298392797,0.91556035,1.030549064,-0.6867338836109388,-0.420748228,0.43306124935556817,0.797833506,0.5054990070115001,-0.19360412577035943,-1.193811985809856,0.793504727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Thailand,Salween,0.7141221414411182,0.08471553159996115,0.04693454578629147,-0.5818432625251067,0.5758039200082191,0.5616009817743165,0.059468360908397515,0.742189049490598,-0.6494360900605445,0.23343754015359922,0.18073868040219226,0.2081384031980356,1.046816832,0.2194990726025861,-0.7624258353934235,-0.31922392774610153,0.19674801537673212,-0.174789311,0.169036033,-0.081879141,-1.055237777,-0.113539943,1.047670414,0.6429428384924964,0.852049294,0.207705867,0.899998846,1.012841511,-0.6976504842932133,-0.546866874,0.4497559938240049,0.85186001,0.6895391760289781,-0.19360412577035943,-1.282032107642992,0.641031132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Thailand,Salween,0.7141221414411182,0.08471553159996115,0.04693454578629147,-0.5818432625251067,0.5758039200082191,0.5616009817743165,0.059468360908397515,0.742189049490598,-0.6494360900605445,0.23343754015359922,0.18073868040219226,0.2081384031980356,1.046816832,0.2194990726025861,-0.7624258353934235,-0.31922392774610153,0.19674801537673212,-0.174789311,0.169036033,-0.081879141,-1.055237777,-0.113539943,1.047670414,0.6429428384924964,0.852049294,0.207705867,0.899998846,1.012841511,-0.6976504842932133,-0.546866874,0.4497559938240049,0.85186001,0.6895391760289781,-0.19360412577035943,-1.282032107642992,0.641031132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Thailand,Salween,0.7141221414411182,0.08471553159996115,0.04693454578629147,-0.5818432625251067,0.5758039200082191,0.5616009817743165,0.059468360908397515,0.742189049490598,-0.6494360900605445,0.23343754015359922,0.18073868040219226,0.2081384031980356,1.046816832,0.2194990726025861,-0.7624258353934235,-0.31922392774610153,0.19674801537673212,-0.174789311,0.169036033,-0.081879141,-1.055237777,-0.113539943,1.047670414,0.6429428384924964,0.852049294,0.207705867,0.899998846,1.012841511,-0.6976504842932133,-0.546866874,0.4497559938240049,0.85186001,0.6895391760289781,-0.19360412577035943,-1.282032107642992,0.641031132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Thailand,Salween,0.7141221414411182,0.08471553159996115,0.04693454578629147,-0.5818432625251067,0.5758039200082191,0.5616009817743165,0.059468360908397515,0.742189049490598,-0.6494360900605445,0.23343754015359922,0.18073868040219226,0.2081384031980356,1.046816832,0.2194990726025861,-0.7624258353934235,-0.31922392774610153,0.19674801537673212,-0.174789311,0.169036033,-0.081879141,-1.055237777,-0.113539943,1.047670414,0.6429428384924964,0.852049294,0.207705867,0.899998846,1.012841511,-0.6976504842932133,-0.546866874,0.4497559938240049,0.85186001,0.6895391760289781,-0.19360412577035943,-1.282032107642992,0.641031132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Thailand,Salween,0.6482561393973639,0.08471553159996115,0.04693454578629147,-0.594068860640614,0.5981604640990428,0.5553429897252359,0.10717835906225466,0.7284098873460688,-0.6963641956938178,0.23570431329318325,0.18445791547790552,0.21070807682736886,1.107355947,0.2156461012521204,-0.8025610683985737,-0.37517958809487567,0.19674801537673212,0.057801745,-0.144627349,0.274109575,-0.995390554,-0.513509937,1.192535156,0.7235304842600442,0.890324633,0.396637009,0.911500842,1.005627487,-0.7122747112893499,-0.009104034,0.4664082000886352,0.719413007,0.5300251624106824,-0.19360412577035943,-1.1948682539854687,0.017830065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
