Year,Country,Basin,"Agriculture, forestry, and fishing, value added (current US$)",Annual freshwater withdrawals (industry),Armed forces personnel (total),Electricity production from hydroelectric sources (% of total),Energy imports net percent of energy use,Energy use per capita kg oil equivalent,Food exports,GDP,Inflation,Military expenditure (current USD),Population density people per sq km land area,Population(total),Regulatory quality,Rural population,Rural population growth (annual %),Urban population growth (annual %),Annual freshwater withdrawals (agriculture),Employment in Services (% of total employment),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Food imports,GDP per capital index,Government effectiveness,Individuals using the Internet (% of population),Max temp,Mean SPEI,Mean temp,Min temp,Mortality rate infant (per 1000 live births),Political stability and absence of violence terrorism,Population in largest city,Rule of law estimate,Sum rain,Sum snow,Unemployment,voice and accountability,Conflict,is_missing__Population(total),is_missing__Population in largest city,is_missing__Rural population,is_missing__Rural population growth (annual %),is_missing__Urban population growth (annual %),is_missing__Employment in Services (% of total employment),is_missing__Employment in industry (% of total employment),is_missing__Employment in agriculture (% of total employment),is_missing__Unemployment,"is_missing__Agriculture, forestry, and fishing, value added (current US$)",is_missing__GDP,is_missing__GDP per capital index,is_missing__Energy use per capita kg oil equivalent,is_missing__Annual freshwater withdrawals (industry),is_missing__Annual freshwater withdrawals (agriculture),is_missing__Individuals using the Internet (% of population),is_missing__Armed forces personnel (total),is_missing__Military expenditure (current USD),is_missing__Food imports,is_missing__Food exports,is_missing__Inflation,is_missing__Electricity production from hydroelectric sources (% of total),is_missing__Mortality rate infant (per 1000 live births),is_missing__Population density people per sq km land area,is_missing__Energy imports net percent of energy use,is_missing__voice and accountability,is_missing__Political stability and absence of violence terrorism,is_missing__Government effectiveness,is_missing__Regulatory quality,is_missing__Rule of law estimate,is_missing__Mean SPEI,is_missing__Mean temp,is_missing__Min temp,is_missing__Sum snow,is_missing__Sum rain,is_missing__Max temp
1993,Turkey,Tigris-Euphrates/ Shatt al Arab,0.432033611,0.793340952,0.361526726,0.915106042,0.653198767,0.040861268,0.776870299,0.281391231,4.701116991,0.344689109,-0.151006934,0.107108401,-0.205244858,0.010701535,-0.191066482,-0.04537912,-0.407537452,-0.455535732,0.341608638,0.08038949,-0.986085981,-0.20866842,-0.354588772,-0.73824498,-0.572562633,1.520160015,-0.572979052,-0.599432662,0.343055887,-0.38530771,-0.027860259,-0.501656686,-0.192366241,1.062138486,0.498553255,0.213540611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,Turkey,Tigris-Euphrates/ Shatt al Arab,0.432033611,0.793340952,0.361526726,0.915106042,0.653198767,0.040861268,0.776870299,0.281391231,4.701116991,0.344689109,-0.151006934,0.107108401,-0.205244858,0.010701535,-0.191066482,-0.04537912,-0.407537452,-0.455535732,0.341608638,0.08038949,-0.986085981,-0.20866842,-0.354588772,-0.73824498,-0.572562633,1.520160015,-0.572979052,-0.599432662,0.343055887,-0.38530771,-0.027860259,-0.501656686,-0.192366241,1.062138486,0.498553255,0.213540611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,Turkey,Tigris-Euphrates/ Shatt al Arab,0.432033611,0.793340952,0.361526726,0.915106042,0.653198767,0.040861268,0.776870299,0.281391231,4.701116991,0.344689109,-0.151006934,0.107108401,-0.205244858,0.010701535,-0.191066482,-0.04537912,-0.407537452,-0.455535732,0.341608638,0.08038949,-0.986085981,-0.20866842,-0.354588772,-0.73824498,-0.572562633,1.520160015,-0.572979052,-0.599432662,0.343055887,-0.38530771,-0.027860259,-0.501656686,-0.192366241,1.062138486,0.498553255,0.213540611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,Turkey,Tigris-Euphrates/ Shatt al Arab,0.432033611,0.793340952,0.361526726,0.915106042,0.653198767,0.040861268,0.776870299,0.281391231,4.701116991,0.344689109,-0.151006934,0.107108401,-0.205244858,0.010701535,-0.191066482,-0.04537912,-0.407537452,-0.455535732,0.341608638,0.08038949,-0.986085981,-0.20866842,-0.354588772,-0.73824498,-0.572562633,1.520160015,-0.572979052,-0.599432662,0.343055887,-0.38530771,-0.027860259,-0.501656686,-0.192366241,1.062138486,0.498553255,0.213540611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,Turkey,Tigris-Euphrates/ Shatt al Arab,0.432033611,0.793340952,0.361526726,0.915106042,0.653198767,0.040861268,0.776870299,0.281391231,4.701116991,0.344689109,-0.151006934,0.107108401,-0.205244858,0.010701535,-0.191066482,-0.04537912,-0.407537452,-0.455535732,0.341608638,0.08038949,-0.986085981,-0.20866842,-0.354588772,-0.73824498,-0.572562633,1.520160015,-0.572979052,-0.599432662,0.343055887,-0.38530771,-0.027860259,-0.501656686,-0.192366241,1.062138486,0.498553255,0.213540611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,Turkey,Tigris-Euphrates/ Shatt al Arab,0.432033611,0.793340952,0.361526726,0.915106042,0.653198767,0.040861268,0.776870299,0.281391231,4.701116991,0.344689109,-0.151006934,0.107108401,-0.205244858,0.010701535,-0.191066482,-0.04537912,-0.407537452,-0.455535732,0.341608638,0.08038949,-0.986085981,-0.20866842,-0.354588772,-0.73824498,-0.572562633,1.520160015,-0.572979052,-0.599432662,0.343055887,-0.38530771,-0.027860259,-0.501656686,-0.192366241,1.062138486,0.498553255,0.213540611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,Turkey,Tigris-Euphrates/ Shatt al Arab,0.432033611,0.793340952,0.361526726,0.915106042,0.653198767,0.040861268,0.776870299,0.281391231,4.701116991,0.344689109,-0.151006934,0.107108401,-0.205244858,0.010701535,-0.191066482,-0.04537912,-0.407537452,-0.455535732,0.341608638,0.08038949,-0.986085981,-0.20866842,-0.354588772,-0.73824498,-0.572562633,1.520160015,-0.572979052,-0.599432662,0.343055887,-0.38530771,-0.027860259,-0.501656686,-0.192366241,1.062138486,0.498553255,0.213540611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1994,Turkey,Tigris-Euphrates/ Shatt al Arab,0.250016907,0.658664668,0.531136547,0.704869169,0.660099355,0.020730461,0.731171877,0.153963938,7.827298864,0.183127607,-0.144035185,0.114906474,-0.167518959,0.011607587,-0.191255499,-0.043658771,-0.297041892,-0.488276947,0.425514882,-0.083938992,-1.08392222,-0.807261306,-0.320859643,-0.736818741,-0.41784089,-0.133040544,-0.416716606,-0.448675938,0.2389088,-0.328060469,0.002721595,-0.514707944,-0.122511295,0.666737507,0.417374629,0.211005864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Turkey,Tigris-Euphrates/ Shatt al Arab,0.402347407,0.529394013,0.36695424,0.770125026,0.714414626,0.071737499,0.556478881,0.252785064,6.540609978,0.30218063,-0.137359893,0.122372824,-0.183954741,0.012219954,-0.248275994,-0.122648688,-0.190981538,-0.474159789,0.428667067,-0.126087583,-0.785963422,-0.337774001,-0.347221437,-0.735724329,-0.483006075,0.821595686,-0.49509236,-0.526602484,0.138016309,-0.272997205,0.034264222,-0.518429216,-0.323077154,0.788715969,0.220648243,0.105169348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Turkey,Tigris-Euphrates/ Shatt al Arab,0.402347407,0.529394013,0.36695424,0.770125026,0.714414626,0.071737499,0.556478881,0.252785064,6.540609978,0.30218063,-0.137359893,0.122372824,-0.183954741,0.012219954,-0.248275994,-0.122648688,-0.190981538,-0.474159789,0.428667067,-0.126087583,-0.785963422,-0.337774001,-0.347221437,-0.735724329,-0.483006075,0.821595686,-0.49509236,-0.526602484,0.138016309,-0.272997205,0.034264222,-0.518429216,-0.323077154,0.788715969,0.220648243,0.105169348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Turkey,Tigris-Euphrates/ Shatt al Arab,0.402347407,0.529394013,0.36695424,0.770125026,0.714414626,0.071737499,0.556478881,0.252785064,6.540609978,0.30218063,-0.137359893,0.122372824,-0.183954741,0.012219954,-0.248275994,-0.122648688,-0.190981538,-0.474159789,0.428667067,-0.126087583,-0.785963422,-0.337774001,-0.347221437,-0.735724329,-0.483006075,0.821595686,-0.49509236,-0.526602484,0.138016309,-0.272997205,0.034264222,-0.518429216,-0.323077154,0.788715969,0.220648243,0.105169348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Turkey,Tigris-Euphrates/ Shatt al Arab,0.402347407,0.529394013,0.36695424,0.770125026,0.714414626,0.071737499,0.556478881,0.252785064,6.540609978,0.30218063,-0.137359893,0.122372824,-0.183954741,0.012219954,-0.248275994,-0.122648688,-0.190981538,-0.474159789,0.428667067,-0.126087583,-0.785963422,-0.337774001,-0.347221437,-0.735724329,-0.483006075,0.821595686,-0.49509236,-0.526602484,0.138016309,-0.272997205,0.034264222,-0.518429216,-0.323077154,0.788715969,0.220648243,0.105169348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Turkey,Tigris-Euphrates/ Shatt al Arab,0.402347407,0.529394013,0.36695424,0.770125026,0.714414626,0.071737499,0.556478881,0.252785064,6.540609978,0.30218063,-0.137359893,0.122372824,-0.183954741,0.012219954,-0.248275994,-0.122648688,-0.190981538,-0.474159789,0.428667067,-0.126087583,-0.785963422,-0.337774001,-0.347221437,-0.735724329,-0.483006075,0.821595686,-0.49509236,-0.526602484,0.138016309,-0.272997205,0.034264222,-0.518429216,-0.323077154,0.788715969,0.220648243,0.105169348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Turkey,Tigris-Euphrates/ Shatt al Arab,0.402347407,0.529394013,0.36695424,0.770125026,0.714414626,0.071737499,0.556478881,0.252785064,6.540609978,0.30218063,-0.137359893,0.122372824,-0.183954741,0.012219954,-0.248275994,-0.122648688,-0.190981538,-0.474159789,0.428667067,-0.126087583,-0.785963422,-0.337774001,-0.347221437,-0.735724329,-0.483006075,0.821595686,-0.49509236,-0.526602484,0.138016309,-0.272997205,0.034264222,-0.518429216,-0.323077154,0.788715969,0.220648243,0.105169348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Turkey,Tigris-Euphrates/ Shatt al Arab,0.402347407,0.529394013,0.36695424,0.770125026,0.714414626,0.071737499,0.556478881,0.252785064,6.540609978,0.30218063,-0.137359893,0.122372824,-0.183954741,0.012219954,-0.248275994,-0.122648688,-0.190981538,-0.474159789,0.428667067,-0.126087583,-0.785963422,-0.337774001,-0.347221437,-0.735724329,-0.483006075,0.821595686,-0.49509236,-0.526602484,0.138016309,-0.272997205,0.034264222,-0.518429216,-0.323077154,0.788715969,0.220648243,0.105169348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Turkey,Tigris-Euphrates/ Shatt al Arab,0.498331067,0.40521013,0.390292551,0.814274463,0.733986747,0.125896394,0.568033709,0.283991813,5.845297087,0.384311189,-0.131116068,0.1293567,1.009724385,0.012470734,-0.317859878,-0.222173869,-0.0890943,-0.4871959,0.405941825,-0.030236983,-0.861611881,-0.442030806,0.679478844,-0.731893759,-0.435800712,0.347691844,-0.422830114,-0.433623954,0.040378414,-0.476628294,0.066843533,0.852648247,-0.079147515,0.511527251,0.006631864,1.061576006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
