Basin,Country,Year,GDP,Rural population growth,Urban population growth,Employment in agriculture,Unemployment,GDP per capital ,Energy use per capita,Freshwater withdrawals (agriculture),Internet,Food imports,Inflation,Electricity - hydroelectric,Population density,Energy imports,Government effectiveness,Political stability,SPEI,Mean Temperature,Precipitation,Conflict,is_missing__GDP,is_missing__Rural population growth,is_missing__Urban population growth,is_missing__Employment in agriculture,is_missing__Unemployment,is_missing__GDP per capital index,is_missing__Energy use per capita kg oil equivalent,is_missing__Annual freshwater withdrawals (agriculture),is_missing__Internet,is_missing__Food imports,is_missing__Inflation,is_missing__Electricity production from hydroelectric sources,is_missing__Population density,is_missing__Energy imports,is_missing__Government effectiveness,is_missing__Political stability,is_missing__SPEI,is_missing__Mean Temperature,is_missing__Perception
Karnaphuli,Myanmar,2007,-0.706179269,-0.094319301,-0.819474689,0.849252417,-1.725574166,0.21365832,-1.274981044,0.21725587,-0.998145059,-0.377345772,0.886189576,1.018756112,-0.289117852,-0.7115529,-0.755410019,-0.114270296,-0.201643248,1.068212419,2.280974837,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Amur,Mongolia,2004,-1.746364579,-1.305258411,0.12397656,0.127390538,0.266127427,0.217308409,0.089425122,-2.013098367,-1.131588815,0.701762008,-0.038000016,-1.729506777,-2.889827975,0.27721743,0.493073638,2.097826274,-1.041850243,-1.524652934,-1.141130258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Indus,India,2006,0.970043304,0.285548641,0.015577206,0.759827165,0.405937138,1.152333381,-0.905444659,0.455357325,-0.265170181,-1.933537467,-0.185275126,-0.171101093,1.257136075,0.354282574,0.80633375,-0.113154141,0.498776031,-0.52456921,0.817823078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mekong,China,2012,1.912314314,-1.475176756,0.286144744,-0.266448364,-0.260162738,1.96808554,0.987443545,-1.464407371,1.078314156,-1.030460113,-0.435721164,-0.089637065,0.306143355,0.132332228,0.929971076,0.519217057,-0.592235173,-1.02291475,0.466468446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mekong,Myanmar,2016,-0.201015653,-0.079744991,-0.713346543,0.622658463,-1.517411488,0.21365832,-1.096577209,0.21725587,0.594009783,1.036922491,-0.113697908,0.977858592,-0.229667718,-0.672614934,-0.216925294,0.195653251,0.367651977,0.795945343,1.383316189,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kura-Araks,Iran,1992,0.07930617,-0.280175854,0.426332401,-0.711096396,0.945552483,1.535345909,0.423446477,0.687233606,-1.129427406,-0.580343428,0.64024979,-0.264486671,-0.852095765,-1.625880667,-0.592482537,0.278198229,1.115152082,-0.856224661,-0.417506499,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
Jordan,Leabanon,1987,1.497943164,-1.931291654,0.690396231,-0.316808499,-0.460311315,-0.122069391,-0.211408505,-1.084229024,-1.131588815,-0.958893099,-0.448802678,0.00089607,1.085885311,0.275188143,0.832321391,-0.109646576,1.454488317,-0.155272997,0.474487069,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
Ganges Brahmaputra Meghna,Bhutan,2009,-1.929710434,-0.394337293,0.460654377,0.983634503,-0.429207525,2.491191576,-0.082461155,0.840534514,0.186670773,0.585015333,-0.287123373,1.705614625,-1.418178027,-0.28642507,1.503278424,2.131707352,-0.451197319,-0.845821914,0.712123191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Hari / Harirud,Afghanistan,1986,0.928804521,-0.870468253,0.395727292,-0.445958995,0.41974589,-0.615659257,0.276937382,-0.045861045,-1.131588815,0.200174031,0.346750666,-0.343127974,-1.447433623,-0.519778025,0.751636142,-0.041466156,-0.541504472,-0.833166811,-0.836266819,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
Tigris-Euphrates/ Shatt al Arab,Iran,2019,0.524430856,-0.894227276,-0.591317999,-1.090179008,0.959159782,0.949044702,1.523997133,0.613257578,1.335863048,1.769187224,1.001342717,-0.52490502,-0.558171284,-0.500959011,0.243419547,-0.889619374,1.306619428,0.164059483,-0.200128106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indus,Pakistan,2005,0.161919588,0.881720227,0.202162629,0.202745511,-1.788335948,-1.567320628,-0.921086965,0.868868952,0.124177853,0.007455844,0.006196498,0.462285152,0.728290734,0.222422559,0.401798645,-0.937496653,0.817962548,0.608001016,-0.436717575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hari / Harirud,Afghanistan,2022,-0.853416115,0.246536169,-0.061883772,0.327857261,1.438205474,-1.515450153,0.193818611,1.463404924,0.630655279,-0.855928322,0.222714942,1.013071271,-0.433273199,-0.475637123,-1.186098089,-1.890815908,-1.969585836,-0.518589474,-0.965252396,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
Asi/ Orontes,Lebanon,1988,-1.515845808,-2.28496433,0.320192056,0.536756325,-0.754767979,0.297436658,-0.59438146,-1.124944122,-1.131588815,1.89608952,0.112764301,1.074242923,1.105470592,-0.479617082,-1.015082811,0.738718282,1.454488317,-0.22027321,0.318360943,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
Aral Sea,Kazakhastan,2008,0.124226706,0.153553494,-0.949178626,-0.436950167,0.219431212,-0.222567105,1.890605185,-1.663238177,0.403537701,-0.469506219,0.357118691,-0.540646437,-2.180392712,-1.185067651,0.327662043,1.91924618,-1.646996256,-0.424528804,-1.232166568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mekong,Lao People's Democratic Republic,2018,-0.753570291,-0.016457119,0.447502131,1.177386274,-0.756058676,0.21365832,-0.182439014,1.069893031,1.003599913,0.302267299,-0.494489112,1.174591463,-1.009409522,-0.44800073,0.105200935,1.656557665,1.340670511,0.973837017,1.40575139,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Han,South Korea,2014,1.164159461,0.245058346,-1.341869038,-1.659001561,-0.695874344,0.050688976,2.132586433,-1.704619225,1.424082097,-1.105757917,-0.583550474,-1.388367151,1.532679391,1.971375539,2.06863246,1.29688489,-1.029709031,-0.573397443,0.63387127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salween,Myanmar,2016,-0.201015653,-0.079744991,-0.713346543,0.622658463,-1.517411488,0.21365832,-1.096577209,0.21725587,0.594009783,1.036922491,-0.113697908,0.977858592,-0.229667718,-0.672614934,-0.216925294,0.195653251,0.060242393,0.90323644,1.304580118,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amur,Russian,2007,1.108787748,-0.5608309,-1.750321988,-1.492707877,0.083209706,-0.622398964,2.021295988,-2.154466172,0.812832487,0.334396775,0.003254557,-0.08221487,-1.944610349,-0.982661959,0.452621012,0.129271897,-0.253732699,-1.642086986,-0.071274473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helmand,Pakistan,1984,-0.513709325,1.292210327,0.813714875,1.411330382,0.470453938,-1.327525568,-1.280486901,1.256637155,-1.131588815,0.863752476,-0.166262883,1.084346942,0.16544479,-0.485558021,-1.515589733,-1.737473199,-1.029709031,0.376148586,-1.955395057,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Kura-Araks,Armenia,1991,-1.728969358,1.150477819,-0.849558666,0.604922308,-1.176342166,1.245728546,1.083633995,1.475052151,-1.131588815,0.883166732,0.817127199,-0.145926817,-1.463602832,0.027327807,-1.459140375,-1.578680354,-0.386972257,-1.08607906,-0.10013537,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0
Tigris-Euphrates/ Shatt al Arab,Turkey,2021,0.9114749,-0.980082404,-0.727130043,-1.080907404,1.144285366,0.243785934,0.869560061,-0.767280738,1.389995419,-0.767576229,0.444334229,-0.124227697,0.056899586,1.558119569,0.779829924,-0.199178063,-2.225271777,-0.338940258,-0.215991767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganges Brahmaputra Meghna,Bangladesh,2018,0.507247487,-0.591557492,0.176700262,0.02849933,-0.305958201,0.293808068,-1.541094843,0.141916799,0.830713709,0.060585698,-0.202216938,-1.404096344,2.443637004,0.318928478,0.061783876,-0.017511785,0.326633553,0.822091153,1.17811539,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mekong,Viet Nam,1984,1.055871515,1.012593437,0.030008665,0.023499431,0.040508258,-0.246065006,-1.472862499,0.399289591,-1.131588815,-0.328700718,-0.237816086,0.013776309,0.495239905,0.917002307,1.5186877,0.204295124,0.779296217,0.688932699,1.448741721,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
Indus,India,2018,1.419992141,-0.094712897,-0.192543554,0.114872848,0.425308906,0.356097622,-0.403282204,0.414154787,0.709365753,-1.518162085,-0.320135986,-0.532524875,1.413850068,0.642931934,1.206341373,-0.032092916,0.464409664,-0.597984489,0.422979701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mekong,Lao People's Democratic Republic,2010,-1.170659787,0.015010094,0.487159738,1.608721203,-1.712982691,-0.227830835,-0.950526028,0.92820561,0.174603749,0.154253226,-0.17305213,1.705732267,-1.102774019,-0.145393003,-0.057184773,0.827615769,-0.618975206,1.058827624,1.340038017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aral Sea,Kyrgystan,2003,-1.763335009,0.262252862,-1.025890885,0.211250069,-1.022369783,-2.098092911,-0.731077101,0.760114017,-0.111677299,0.356944273,-0.402429063,1.511858456,-1.136337522,0.949759177,0.291954167,-0.154367993,2.555417135,-1.58828035,0.140883253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indus,Pakistan,2010,0.295397274,0.91582277,0.238869723,0.218672416,-1.746193771,-1.603797697,-0.939608551,0.827517116,0.241919683,0.391834838,0.189873013,0.483561051,0.848604897,0.309171609,0.046847291,-2.048159824,0.047818464,0.79395132,-0.24150867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tigris-Euphrates/ Shatt al Arab,Syria,1998,-0.832297474,0.719959879,0.394244191,-0.549049736,0.371456256,0.439278129,0.052462287,0.252140066,-1.089388344,0.157235046,-0.987428638,-0.325178119,-0.153767716,-1.273930457,-0.265130654,1.113474717,0.250759859,0.626000729,-1.045351158,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Kura-Araks,Azerbaijan,2002,-1.230915522,-0.162912497,-0.969177333,0.059872023,0.847612449,0.62328586,0.507007419,0.177087964,0.007331452,0.533145041,-0.421275799,-0.441020199,-0.031865659,-0.897584825,-0.187094445,-0.25752822,0.3245919,-0.43210359,-0.04209869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karnaphuli,India,1988,0.473593984,0.78184616,0.337729257,0.582429154,-0.758748613,-0.368987901,-1.221823516,0.715278736,-1.131588815,-0.411798229,0.022822131,1.055906808,0.919031127,-0.307823502,-1.108034837,1.031359949,1.241557117,1.050293968,1.953818835,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Tigris-Euphrates/ Shatt al Arab,Iraq,2002,-0.489171916,1.406185813,0.353475369,-1.228341578,0.605404667,-1.332775409,0.189365616,-0.554907982,-0.858501841,-2.613347792,0.434725283,-1.373237038,-0.471638814,-2.61245513,-1.278244409,-0.757178455,-0.612771778,0.959743681,-0.869403997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indus,China,2006,1.433903632,-1.429692997,0.628058092,0.179571109,-0.299811532,1.235027525,0.568082397,-1.466680341,0.379875786,-1.77365846,-0.538046381,-0.196429737,0.276719151,-0.07549587,0.952768694,0.51771775,-0.081670709,-1.978536484,-0.843462563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tigris-Euphrates/ Shatt al Arab,Iraq,1993,-2.045970289,2.83455193,1.168906025,-1.015485978,0.562020069,3.586093453,0.625456151,0.036059959,-1.131588815,0.550640881,3.144120162,-1.241095737,-0.72475855,-0.403389985,-1.445270506,-1.163450418,1.853353986,0.828903548,-0.787543563,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
Jordan,Israel,1993,-0.098985945,0.575658068,0.059209866,-1.755229772,1.254400342,0.012667921,1.282820679,-1.326912315,-0.904784928,-0.683903488,0.098822336,-1.736961733,0.790547828,2.391994259,-1.488470061,-1.741495599,0.582376482,0.602494026,-1.317348671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
jordan,West Bank,2022,-0.729157815,0.329428197,0.077631347,-1.623332824,2.553832714,-0.340209241,0.303081573,0.850658701,1.429336848,1.793726847,-0.336162524,1.013229937,-0.275901683,-0.481463135,-0.094231048,-0.878112543,0.301110976,0.738598045,-0.902526875,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
Fenney,India,1986,0.397161321,0.819501412,0.378076415,0.580901408,-0.744936313,-0.394943829,-1.275072346,0.842251296,-1.131588815,-0.625344992,-0.011467257,1.029502752,0.875775644,-0.36635325,-0.919786694,0.854920096,-1.029709031,1.293750882,1.591624497,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Kura-Araks,Turkey,1994,0.117612242,-0.149297886,-0.040459603,0.251369719,0.597507687,-0.962651617,-0.01180367,-0.837435747,-1.098293707,-1.158932519,2.083216701,0.62787239,-0.239416568,1.12413078,-1.013835904,0.96606738,-0.373815342,-1.1582293,-0.011463797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Maritsa,Turkey,2001,0.306296441,-0.636530412,-0.3205492,-0.069401463,0.562020069,-1.356875826,0.152479282,-0.44468491,0.025656264,-1.614220812,1.30119184,0.001497282,-0.153863375,1.372860859,-1.222738273,-0.219450129,-2.068850406,-0.107592521,0.027961009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Asi/ Orontes,Syrian,2012,-0.369342278,0.653164252,-3.198573479,-1.239947723,1.398652906,0.328236272,-0.346953703,0.112888997,0.804666008,-0.60515497,0.926749829,-0.551838397,0.16903178,0.108026763,-0.381033425,-2.055777008,1.501067018,0.249842554,0.183632483,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Tigris-Euphrates/ Shatt al Arab,Iraq,1990,0.256131772,0.731706412,-1.06676905,0.706925922,-0.120491929,1.789032027,0.241108648,0.594048154,-1.131588815,-0.970662488,1.035161204,-0.439033056,-0.796997333,-3.589693949,-1.180503262,1.39795009,-0.504019569,0.926665355,-1.226084074,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
jordan,West Bank,2011,-0.969123886,0.600369787,0.101959702,-1.326912024,1.863331149,-1.520026384,-0.379407364,-1.980602463,1.06430852,1.325008265,-0.411375413,-1.773663304,1.748551546,-0.455091403,0.245021726,-1.158815613,-1.029709031,0.672878895,-0.811645827,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Indus,Nepal,2008,-0.917910314,-0.144069107,0.066935055,1.471730572,0.939272511,0.113519889,-1.158453492,1.369056435,-0.471969685,0.439933847,0.049405279,1.700162045,0.550946715,0.00227167,0.001909372,-1.037084006,-1.029709031,-2.104454348,-0.967206975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tigris-Euphrates/ Shatt al Arab,Turkey,2017,0.931408995,-0.769779807,-0.435494778,-0.971053589,0.986937121,0.15881197,0.824962819,0.065116397,1.28221892,-0.900464179,0.109211909,0.002318376,0.015483196,1.75433635,0.928263537,-0.979528076,-1.048870884,-0.438581862,-0.20875181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ili/ Kunes He,Kyrgyzstan,2005,-1.650602277,0.30944423,-0.975690937,-0.023749644,-0.946255674,-1.549163686,-0.761196045,0.728387498,0.379875786,0.634902432,-0.288838395,1.511429608,-1.118018027,1.062385922,-0.064811174,-0.244387108,0.212389643,-1.887827348,0.050076892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mekong,Thailand,2010,0.53340588,-1.32912728,0.650373546,-0.036304872,-1.765252952,-0.479771785,0.748160078,0.410556648,0.763861452,-1.221044751,-0.378024004,-1.070101526,0.240934923,0.794982118,1.00580215,-0.566773037,-0.308213073,1.483055622,0.959382414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Israel,1991,-0.150578494,2.555746995,2.172325087,-1.756442252,1.343278438,-0.041601197,1.125384396,-1.326912315,-0.999253434,-0.550323333,0.428452198,-1.763161611,0.732814552,2.35266708,-1.488470061,-1.741495599,0.159534381,0.61221603,-0.755925882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Aral Sea,Afghanistan,1999,1.511152326,1.775174478,0.922253598,1.343858684,0.473254726,0.29892399,0.521160745,1.435807622,0.580307915,0.007207901,0.801990529,-0.036837235,-1.019567045,0.506496337,0.994061453,-0.249944331,0.357686129,-0.969650224,-0.212534009,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0
Aral Sea,Afghanistan,2002,-1.450934624,2.674802179,1.879550993,1.249345245,0.478355931,0.21365832,-0.18219371,1.41017503,-1.12847218,0.734972713,0.045488418,1.619461894,-0.961947779,-0.463781355,-0.859714581,-1.27824216,-0.087144651,-0.928557922,-0.263412737,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Aral Sea,Pakistan,2008,0.306296441,1.039820909,0.371048953,0.283383656,-1.894069275,-1.36034672,-0.91625906,0.827517116,0.174603749,0.2274474,0.467690223,0.383833007,0.801034084,0.317631933,0.088659309,-1.924516831,-1.029709031,-2.198835762,-0.006050243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aral Sea,Uzbekistan,2016,-0.065781252,0.780473164,-0.720777936,-1.164174747,-0.11349028,-0.431604948,0.313863962,0.554111452,1.127321519,0.325768281,-0.044103377,-0.387272514,-0.320437854,-0.422704222,0.174280995,0.829188613,-0.069329827,-0.013816993,-0.759166016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ganges Brahmaputra Meghna,India,1988,0.473593984,0.78184616,0.337729257,0.683355969,0.20023059,-0.368987901,-1.221823516,0.715278736,-1.131588815,-0.411798229,0.022822131,0.976390471,0.919031127,-0.183580402,-1.151814785,0.190948017,0.014783036,1.118659695,1.047955458,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Kura-Araks,Azerbaijan,2004,-1.082568911,-0.089801733,-0.888623126,0.027744236,0.489653618,3.424519281,0.611553188,0.079810649,-1.131588815,0.205187524,-0.127096768,-0.330246927,-0.018021805,-0.754808689,-0.12967002,-0.106699367,0.993868523,-0.411058015,-0.023129242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tigris-Euphrates/ Shatt al Arab,Turkey,1996,0.258543208,-0.301389649,-0.200317053,0.233410027,0.21922062,-0.576122272,0.16689787,-0.604638508,-1.011577817,-0.755457762,1.738693643,0.717606878,-0.212174224,1.2522154,0.827824066,-0.345681346,0.352681779,-0.532313618,0.313903649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indus,Pakistan,2000,-0.002686172,1.134958636,0.474228894,0.310007783,-1.757845368,-1.562028476,-0.989826998,0.865540619,-1.131588815,0.484969208,-0.286700605,0.217681024,0.611374831,0.379111602,0.36315282,-0.160750447,-1.503195943,0.76905002,-0.910509873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hari / Harirud,Iran,2005,0.353158628,-0.293351963,0.353697833,-0.898646545,1.121483132,1.118733472,1.167590275,0.613257578,0.248200507,-0.444792874,0.210986869,-0.557864684,-0.721043494,-0.966986931,0.172927025,0.226149772,0.759396601,-0.10440211,-0.748427148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Israel,2023,0.708924149,0.668550054,0.268398194,-1.893859794,-0.53541952,-0.389618163,1.183900984,-0.195460997,1.420898271,-0.037586539,-0.299077658,0.994367395,-0.100501256,0.076535305,2.191530197,-0.593273937,0.450238326,0.837614695,-1.13378048,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Kura-Araks,Iran,1986,0.321106299,0.878186298,1.500294608,0.782137393,-0.463893491,-0.855863101,0.14309192,-0.093053221,-1.131588815,-0.054091504,0.403706842,1.004010136,-0.991511385,-0.140887653,-1.085242154,0.843046039,-0.190972297,-0.715152068,-0.370396532,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0
Irrawaddy,Myanmar,2005,-0.938238476,-0.049357449,-0.770073435,0.92379626,-1.732213296,0.25624096,-1.314507327,0.21725587,-1.088427929,-1.39324183,0.022057568,0.880194384,-0.301277103,-0.704756232,-0.802837879,0.086188619,-0.483001847,0.963046911,1.081334108,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Han,South Korea,2016,1.16988716,0.106533447,-1.487325186,-1.686860016,-0.519301333,0.092826026,2.194645353,-1.66269883,1.450732776,-0.769956735,-0.623755257,-1.443433921,1.541333375,1.973312014,2.052963093,1.350953012,-1.029709031,-0.511370731,0.848294124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aral Sea,Turkmenistan,1992,-1.531529647,1.078631517,-0.370754877,0.008724008,-1.301133278,0.21365832,1.281783237,1.473150467,-1.131588815,1.793155884,0.482248581,-1.765077763,-1.970248056,-3.0546536,-1.418512109,-1.400256547,2.234940317,0.177707001,-1.044304081,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0
Maritsa,Turkey,2012,0.942254618,-0.799951875,-0.378759545,-0.764256733,0.708773552,-0.154806197,0.633746787,-0.029882711,1.109420023,-1.329710898,-0.00285334,0.179362052,-0.042944152,1.679763093,1.39538761,-0.299774596,0.212389643,-0.070569486,0.257576297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tigris-Euphrates/ Shatt al Arab,Syria,2018,-0.678135088,-0.130797705,0.235597095,-1.130753787,1.358134089,0.469699945,-0.628600257,0.112888997,0.968525999,0.6152552,-0.628028147,-1.083698897,0.034517976,1.37629281,-0.987717568,-2.120866346,-2.029527205,0.734977653,-0.643408031,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Indus,Pakistan,2002,-0.009611392,0.912020267,0.236567537,0.15434402,-1.757229781,-1.723334608,-1.010939444,0.866900722,-0.303358105,0.232021379,-0.374286978,0.358991776,0.66042315,0.314554706,0.299361107,-0.800896284,-1.189989714,0.801227252,-0.826681749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ili/ Kunes He,Kyrgyzstan,1993,-1.73869065,-0.073622351,-2.145363331,-0.000113963,-1.420828507,-2.117669462,-0.107798541,1.477977405,-1.131588815,0.63250519,0.404168601,1.413333565,-1.222099842,1.217294752,-1.408742371,-1.172709438,1.454488317,-1.920965834,0.019276857,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0
Indus,China,1996,0.93637317,-0.563017686,0.886548102,0.571074736,-0.683545224,1.006176596,-0.073150771,-0.983771568,-1.122676396,-0.898710641,-0.034037872,-0.092463702,0.209821514,-0.220704245,0.523569293,1.048913723,1.175743609,-1.971619236,-1.183543556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indus,Afghanistan,1991,1.793354912,0.514456828,-0.417656759,1.440398757,0.50463583,-0.740809329,0.333424249,1.473792184,0.352114202,-0.785704121,0.113609666,-0.243604981,-1.39548021,-0.236716684,0.763046573,-0.466704708,2.329603293,-0.96808298,0.271645001,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0
Kura-Araks,Armenia,1988,0.413056722,-0.262731386,-0.990378903,0.107898343,-0.197782825,0.166240227,0.433506776,-0.3833777,-1.131588815,0.480258188,-0.126694506,-0.004777314,0.868845717,-0.445838545,0.71126242,-0.311738195,2.128770455,-1.153058629,0.197005657,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
Indus,India,2021,1.488036836,-0.298718186,-0.329567835,0.252852751,0.166173787,0.328892059,-0.396536581,0.414154787,-1.131588815,-1.130803807,-0.230689082,-0.497279083,1.442042291,0.568214446,1.191069423,0.336264205,0.628059028,-0.600575592,0.392171992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mekong,Myanmar,2001,-1.21383476,0.115804272,-0.594230955,1.099547963,-1.721364944,0.240240816,-1.469510554,0.253985388,-1.131390835,-0.616878385,0.494723916,0.622861119,-0.332243623,-0.49009123,-1.028554899,0.813085753,1.072801745,0.732032666,1.313311367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Maritsa,Turkey,1990,0.179600828,-1.112303335,0.894869784,0.92086473,0.078330824,-0.576367225,-0.02359218,0.356837162,-1.131588815,-0.359269801,1.409769218,0.657670277,-0.299197009,1.066246829,-1.014427107,1.150125748,-1.240784623,-0.147676068,-0.017452117,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Ili/ Kunes He,Kazakhstan,1990,-0.578164664,0.307395545,-1.204861061,1.430638397,0.476770041,0.469699945,1.899154829,1.460647798,-1.131588815,-0.185679519,-0.259902004,-0.601871374,-1.385119056,-0.456241368,-1.515589733,-1.737473199,0.182094553,-0.931420894,-0.62451014,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0
Mekong,Lao People's Democratic Republic,2020,-0.733439339,-0.07198113,0.384233335,1.356519844,-0.946628297,0.21365832,-0.350120266,1.072061017,1.196164731,1.066553773,-0.23261696,1.28555978,-0.985355745,-0.617374928,0.087402561,2.000106485,-1.675854842,1.067931819,1.203624943,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mekong,Thailand,2020,0.69870081,-1.152064465,-0.668297959,-0.37602781,-1.496060372,-0.671346962,0.854926929,0.410556648,1.368901044,-0.455450979,-1.001907341,-1.190715136,0.280501584,1.001508556,1.138122125,0.47177928,-1.57767075,1.49794771,0.88345474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ili/ Kunes He,Kazakhstan,1986,0.868113989,0.339190776,-0.655406657,-0.428232781,0.602894724,-0.388544218,0.284387549,-1.526475638,-1.131588815,0.828318322,-0.054359754,0.2766282,0.71548068,0.140921455,0.044209609,-0.910634957,0.464348804,-0.990820353,-0.710046884,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
